FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
7390,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Massachusetts Ave.,place-masta,10175,12692,82,124,155,2535
7391,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,195,12563,82,2,153,58
7392,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,5638,30659,82,69,374,1185
7393,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,0,4735,82,0,58,0
7394,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,9415,17810,82,115,217,2488
7395,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,58135,66911,82,709,816,5917
7396,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,0,81586,82,0,995,0
7397,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,153645,277779,82,1874,3388,6897
7398,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,63935,14908,82,780,182,3280
7399,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,120476,29121,82,1469,355,4394
7400,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,372413,0,82,4542,0,4542
7401,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,247878,248101,82,3023,3026,8168
7402,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,25704,3447,82,313,42,2221
7403,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,99275,5176,82,1211,63,5689
7404,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fields Corner,place-fldcr,10970,46689,82,134,569,1105
7405,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,90370,154453,82,1102,1884,6241
7406,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kendall/MIT,place-knncl,362420,39034,82,4420,476,12030
7407,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,19154,88021,82,234,1073,4585
7408,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Harvard,place-harsq,278377,77758,82,3395,948,9662
7409,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Quincy,place-nqncy,22290,200313,82,272,2443,9028
7410,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,118228,5804,82,1442,71,8386
7411,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,485837,305139,82,5925,3721,15706
7412,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,JFK/Umass,place-jfk,48758,145762,82,595,1778,2209
7413,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,13655,96253,82,167,1174,4246
7414,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,64542,51178,82,787,624,9071
7415,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Porter,place-portr,63940,14385,82,780,175,3476
7416,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kendall/MIT,place-knncl,95688,201829,82,1167,2461,9800
7417,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,67528,22199,82,824,271,5920
7418,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,3201,92560,82,39,1129,2815
7419,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,16932,61142,82,206,746,10294
7420,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,317744,50956,82,3875,621,8890
7421,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,34846,83006,82,425,1012,12783
7422,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,97400,31074,82,1188,379,10914
7423,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,464306,245136,82,5662,2989,13587
7424,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,125039,0,82,1525,0,1525
7425,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Green Street,place-grnst,31606,4391,82,385,54,1857
7426,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,102520,88737,82,1250,1082,13872
7427,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,56564,13576,82,690,166,2701
7428,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Massachusetts Ave.,place-masta,74580,25223,82,910,308,5636
7429,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,2554,381474,82,31,4652,2896
7430,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,135489,176633,82,1652,2154,13370
7431,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,0,237510,82,0,2896,0
7432,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,46448,13214,82,566,161,3106
7433,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,184228,26143,82,2247,319,5034
7434,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Stony Brook,place-sbmnl,30814,4580,82,376,56,2177
7435,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,208606,198983,82,2544,2427,13704
7436,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Sullivan Square,place-sull,25273,185193,82,308,2258,10833
7437,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,119274,19611,82,1455,239,10105
7438,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wellington,place-welln,6210,233853,82,76,2852,7517
7439,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Assembly,place-astao,9116,33617,82,111,410,5176
7440,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Back Bay,place-bbsta,140270,18744,82,1711,229,4290
7441,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Community College,place-ccmnl,20999,38830,82,256,474,6744
7442,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Chinatown,place-chncl,69410,16870,82,846,206,5368
7443,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,234479,121576,82,2860,1483,6745
7444,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Forest Hills,place-forhl,62758,0,82,765,0,765
7445,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Green Street,place-grnst,15728,2161,82,192,26,931
7446,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,66150,52853,82,807,645,6680
7447,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Jackson Square,place-jaksn,26938,7174,82,329,87,1334
7448,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Roxbury Crossing,place-rcmnl,16657,4881,16,1041,305,8716
7449,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Massachusetts Ave.,place-masta,39360,15122,82,480,184,2808
7450,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,2401,228316,82,29,2784,1116
7451,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,86192,63131,82,1051,770,6962
7452,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,0,91548,82,0,1116,0
7453,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,22090,5735,82,269,70,1534
7454,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Quincy,place-nqncy,12084,59019,82,147,720,2129
7455,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,199844,312395,82,2437,3810,8171
7456,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,1302,41062,82,16,501,130
7457,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Porter,place-portr,162710,11622,82,1984,142,7216
7458,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Quincy Adams,place-qamnl,426,33971,82,5,414,336
7459,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Ruggles,place-rugg,101512,11661,16,6345,729,14332
7460,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,30117,122145,82,367,1490,3463
7461,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Quincy Center,place-qnctr,5890,98347,82,72,1199,745
7462,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Stony Brook,place-sbmnl,19247,1499,16,1203,94,6513
7463,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,0,10669,82,0,130,0
7464,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Savin Hill,place-shmnl,3031,17539,82,37,214,1541
7465,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,45317,84389,16,2832,5274,18736
7466,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,970,29409,82,12,359,758
7467,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,64797,41019,82,790,500,8676
7468,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Sullivan Square,place-sull,10870,85103,16,679,5319,12384
7469,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Adams,place-qamnl,1094,185137,82,13,2258,1747
7470,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,83154,236188,82,1014,2880,6302
7471,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Center,place-qnctr,3856,282002,82,47,3439,3992
7472,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,77553,58546,82,946,714,8908
7473,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Savin Hill,place-shmnl,5561,65422,82,68,798,5078
7474,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Shawmut,place-smmnl,2552,86322,82,31,1053,2916
7475,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,9252,30280,82,113,369,1873
7476,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,110957,2256,82,1353,28,7015
7477,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,South Station,place-sstat,384603,287819,82,4690,3510,18954
7478,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wollaston,place-wlsta,5384,140204,82,66,1710,7384
7479,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,65603,0,82,800,0,800
7480,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,56841,177553,82,693,2165,5425
7481,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Alewife,place-alfcl,63146,0,82,770,0,770
7482,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,36468,64291,82,445,784,7425
7483,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,13818,72245,82,169,881,1783
7484,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,25026,60049,82,305,732,8739
7485,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,1954,33811,82,24,412,615
7486,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,4171,48650,82,51,593,2410
7487,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,122468,98768,82,1494,1204,7847
7488,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,21018,122222,82,256,1491,3740
7489,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,60527,51202,82,738,624,8154
7490,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,224419,277358,82,2737,3382,7509
7491,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,268167,0,82,3270,0,3270
7492,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,70269,5460,82,857,67,4061
7493,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,44829,105822,82,547,1291,5592
7494,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,110088,10651,82,1343,130,6156
7495,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,71623,55908,82,873,682,7558
7496,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,1787,112259,82,22,1369,417
7497,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,43035,93772,82,525,1144,4974
7498,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,0,34201,82,0,417,0
7499,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,65883,23405,82,803,285,6674
7500,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,109764,52996,82,1339,646,7366
7501,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,76297,3948,82,930,48,4943
7502,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,74954,171075,82,914,2086,6336
7503,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,15537,80068,82,189,976,2953
7504,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,59715,43827,82,728,534,8040
7505,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,3986,56946,82,49,694,1764
7506,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,7387,35400,82,90,432,3905
7507,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,111501,51296,82,1360,626,5367
7508,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,18544,72982,82,226,890,5254
7509,1,Fall 2017,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,65067,24308,82,794,296,6417
7510,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Tufts Medical Center,place-tumnl,27617,13757,16,1726,860,18032
7511,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ashmont,place-asmnl,0,123707,82,0,1509,0
7512,1,Fall 2017,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Wellington,place-welln,2811,54288,16,176,3393,7280
7513,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Broadway,place-brdwy,28316,47267,82,345,576,7764
7514,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Braintree,place-brntn,0,73708,82,0,899,0
7515,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Charles/MGH,place-chmnl,104850,37116,82,1279,453,7199
7516,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Central,place-cntsq,105742,40133,82,1290,489,5162
7517,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Davis,place-davis,71632,5001,82,874,61,1613
7518,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,220177,171631,82,2685,2093,8170
7519,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fields Corner,place-fldcr,14854,73136,82,181,892,2050
7520,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Harvard,place-harsq,208944,27406,82,2548,334,4362
7521,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,JFK/Umass,place-jfk,59326,70880,82,723,864,3642
7522,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kendall/MIT,place-knncl,139808,40545,82,1705,494,6373
7523,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Quincy,place-nqncy,13219,68392,82,161,834,3555
7524,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,220309,189229,82,2687,2308,7578
7525,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Porter,place-portr,50146,6213,82,612,76,2148
7526,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Adams,place-qamnl,544,61837,82,7,754,899
7527,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Center,place-qnctr,3219,110914,82,39,1353,1646
7528,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Savin Hill,place-shmnl,5135,29391,82,63,358,2761
7529,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Shawmut,place-smmnl,1159,45573,82,14,556,1509
7530,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,South Station,place-sstat,119121,133422,82,1453,1627,7996
7531,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wollaston,place-wlsta,5236,54016,82,64,659,2960
7532,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Alewife,place-alfcl,154498,0,82,1884,0,1884
7533,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Andrew,place-andrw,48884,115756,82,596,1412,17513
7534,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Ashmont,place-asmnl,0,239075,82,0,2916,0
7535,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Broadway,place-brdwy,59124,110425,82,721,1347,18328
7536,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Andrew,place-andrw,22660,75742,82,276,924,8790
7537,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Ashmont,place-asmnl,0,103841,82,0,1266,0
7538,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Broadway,place-brdwy,34179,62429,82,417,761,9437
7539,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Braintree,place-brntn,0,50623,82,0,617,0
7540,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Charles/MGH,place-chmnl,78902,35973,82,962,439,6452
7541,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Central,place-cntsq,111736,50680,82,1363,618,4788
7542,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Davis,place-davis,76115,8566,82,928,104,1594
7543,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,240004,151119,82,2927,1843,8864
7544,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Fields Corner,place-fldcr,7607,70501,82,93,860,2002
7545,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Harvard,place-harsq,186363,31630,82,2273,386,4044
7546,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,JFK/Umass,place-jfk,44413,82826,82,542,1010,4161
7547,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Kendall/MIT,place-knncl,124270,30760,82,1515,375,5929
7548,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,North Quincy,place-nqncy,8520,108692,82,104,1326,3809
7549,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Park Street,place-pktrm,288033,179133,82,3513,2185,7780
7550,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Porter,place-portr,54453,8285,82,664,101,2157
7551,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Quincy Adams,place-qamnl,544,77026,82,7,939,617
7552,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Quincy Center,place-qnctr,2618,119660,82,32,1459,1550
7553,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Savin Hill,place-shmnl,2537,45303,82,31,552,2769
7554,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Shawmut,place-smmnl,617,60952,82,8,743,1266
7555,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,South Station,place-sstat,162889,87692,82,1986,1069,9781
7556,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_07,EVENING,Wollaston,place-wlsta,3593,71768,82,44,875,2977
7557,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Alewife,place-alfcl,12651,0,82,154,0,154
7558,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Andrew,place-andrw,7062,21703,82,86,265,2484
7559,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Ashmont,place-asmnl,0,33895,82,0,413,0
7560,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Broadway,place-brdwy,7353,11997,82,90,146,2663
7561,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Braintree,place-brntn,0,9816,82,0,120,0
7562,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Charles/MGH,place-chmnl,24151,6105,82,295,74,2026
7563,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Central,place-cntsq,37287,11257,82,455,137,1554
7564,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Davis,place-davis,23046,1957,82,281,24,411
7565,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,52227,50963,82,637,622,2489
7566,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Fields Corner,place-fldcr,1474,31645,82,18,386,645
7567,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Assembly,place-astao,5561,28310,17,327,1665,7734
7568,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Back Bay,place-bbsta,52825,29029,17,3107,1708,12163
7569,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Community College,place-ccmnl,4996,33170,17,294,1951,12425
7570,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Chinatown,place-chncl,40284,18293,17,2370,1076,14178
